nid,iso3,year_start,t_type,sdg,flag_for_review,notes,concatenated,t_type_var,sewage_var,re_extraction_needed,proposed_change,sdg_logged_2019_12_19
19521,EGY,2005,traditional bucket flush don't know where,flush_imp,,,1,type of toilet facility,where does this facility drain,1,,flush_imp
19521,EGY,2005,traditional bucket flush emptied (no connection),flush_unimp,,,1,type of toilet facility,where does this facility drain,1,,flush_unimp
19521,EGY,2005,traditional bucket flush other,flush_unimp,,,1,type of toilet facility,where does this facility drain,1,,flush_unimp
19521,EGY,2005,traditional bucket flush piped connected to canal,flush_unimp,,,1,type of toilet facility,where does this facility drain,1,,flush_unimp
19521,EGY,2005,traditional bucket flush piped connected to ground water,flush_unimp,,,1,type of toilet facility,where does this facility drain,1,,flush_unimp
19521,EGY,2005,traditional bucket flush piped sewer system,flush_imp_sewer,,,1,type of toilet facility,where does this facility drain,1,,flush_imp_sewer
19521,EGY,2005,traditional bucket flush septic system,flush_imp_septic,,,1,type of toilet facility,where does this facility drain,1,,flush_imp_septic
19521,EGY,2005,traditional bucket flush vault (bayara),latrine_imp,,,1,type of toilet facility,where does this facility drain,1,,latrine_imp
19521,EGY,2005,traditional tank flush emptied (no connection),flush_unimp,,,1,type of toilet facility,where does this facility drain,1,,flush_unimp
19521,EGY,2005,traditional tank flush piped connected to canal,flush_unimp,,,1,type of toilet facility,where does this facility drain,1,,flush_unimp
19521,EGY,2005,traditional tank flush piped sewer system,flush_imp_sewer,,,1,type of toilet facility,where does this facility drain,1,,flush_imp_sewer
19521,EGY,2005,traditional tank flush septic system,flush_imp_septic,,,1,type of toilet facility,where does this facility drain,1,,flush_imp_septic
19521,EGY,2005,traditional tank flush vault (bayara),latrine_imp,,,1,type of toilet facility,where does this facility drain,1,,latrine_imp
19521,EGY,2005,vault (bayara),,1,missing t_type,1,type of toilet facility,where does this facility drain,1,blank,latrine_imp
19529,EGY,2003,..modern flush toilet pipe connected to canal,flush_unimp,,,1,type of toilet facility,where does this facility drain ,1,,flush_unimp
19529,EGY,2003,..modern flush toilet pipe connected to groundwater,flush_unimp,,,1,type of toilet facility,where does this facility drain ,1,,flush_unimp
19529,EGY,2003,..modern flush toilet public sewer,flush_imp_sewer,,,1,type of toilet facility,where does this facility drain ,1,,flush_imp_sewer
19529,EGY,2003,..modern flush toilet septic system,flush_imp_septic,,,1,type of toilet facility,where does this facility drain ,1,,flush_imp_septic
19529,EGY,2003,..modern flush toilet vault (bayara),latrine_imp,,,1,type of toilet facility,where does this facility drain ,1,,latrine_imp
19529,EGY,2003,..no facility,open,,,1,type of toilet facility,where does this facility drain ,1,,open
19529,EGY,2003,..pit toilet\latrine emptied (no connection),unimp,1,,1,type of toilet facility,where does this facility drain ,1,unimp,latrine_unimp
19529,EGY,2003,..pit toilet\latrine other,unimp,1,,1,type of toilet facility,where does this facility drain ,1,unimp,latrine_imp
19529,EGY,2003,..pit toilet\latrine public sewer,sewer,1,,1,type of toilet facility,where does this facility drain,1,latrine_cw,sewer
19529,EGY,2003,..pit toilet\latrine septic system,septic,,,1,type of toilet facility,where does this facility drain ,1,,septic
19529,EGY,2003,..pit toilet\latrine vault (bayara),latrine_imp,,,1,type of toilet facility,where does this facility drain ,1,,latrine_imp
19529,EGY,2003,..traditional with bucket flush emptied (no connection),flush_unimp,,,1,type of toilet facility,where does this facility drain,1,,flush_unimp
19529,EGY,2003,..traditional with bucket flush other,flush_unimp,,,1,type of toilet facility,where does this facility drain,1,,flush_unimp
19529,EGY,2003,..traditional with bucket flush pipe connected to canal,flush_unimp,,,1,type of toilet facility,where does this facility drain,1,,flush_unimp
19529,EGY,2003,..traditional with bucket flush pipe connected to groundwater,flush_unimp,,,1,type of toilet facility,where does this facility drain,1,,flush_unimp
19529,EGY,2003,..traditional with bucket flush public sewer,flush_imp_sewer,,,1,type of toilet facility,where does this facility drain,1,,flush_imp_sewer
19529,EGY,2003,..traditional with bucket flush septic system,flush_imp_septic,,,1,type of toilet facility,where does this facility drain,1,,flush_imp_septic
19529,EGY,2003,..traditional with bucket flush vault (bayara),latrine_imp,,,1,type of toilet facility,where does this facility drain,1,,latrine_imp
19529,EGY,2003,..traditional with tank flush emptied (no connection),flush_unimp,,,1,type of toilet facility,where does this facility drain ,1,,flush_unimp
19529,EGY,2003,..traditional with tank flush pipe connected to canal,flush_unimp,,,1,type of toilet facility,where does this facility drain ,1,,flush_unimp
19529,EGY,2003,..traditional with tank flush pipe connected to groundwater,flush_unimp,,,1,type of toilet facility,where does this facility drain ,1,,flush_unimp
19529,EGY,2003,..traditional with tank flush public sewer,flush_imp_sewer,,,1,type of toilet facility,where does this facility drain ,1,,flush_imp_sewer
19529,EGY,2003,..traditional with tank flush septic system,flush_imp_septic,,,1,type of toilet facility,where does this facility drain ,1,,flush_imp_septic
19529,EGY,2003,..traditional with tank flush vault (bayara),latrine_imp,,,1,type of toilet facility,where does this facility drain ,1,,latrine_imp
19539,ERI,2002,"no facility, bush, field",open,,,,,,,,open
19539,ERI,2002,other,,,,,,,,,
19539,ERI,2002,own flush toilet,flush_cw,,,,,,,,flush_cw
19539,ERI,2002,shared flush toilet,flush_cw,,,,,,,,flush_cw
19539,ERI,2002,traditional pit toilet,latrine_cw,,,,,,,,latrine_cw
19539,ERI,2002,ventilated improved pit latrine,latrine_imp,,,,,,,,latrine_imp
19557,ETH,2005,bucket toilet,unimp,,,,,,,,unimp
19557,ETH,2005,composting toilet,imp,,,,,,,,imp
19557,ETH,2005,flush to piped sewer system,flush_imp_sewer,,,,,,,,flush_imp_sewer
19557,ETH,2005,flush to pit latrine,latrine_imp,,,,,,,,latrine_imp
19557,ETH,2005,flush to septic tank,flush_imp_septic,,,,,,,,flush_imp_septic
19557,ETH,2005,flush to somewhere else,flush_unimp,,,,,,,,flush_unimp
19557,ETH,2005,"flush, don't know where",flush_imp,,,,,,,,flush_imp
19557,ETH,2005,hanging toilet / hanging latrine,unimp,,,,,,,,unimp
19557,ETH,2005,no facility / bush / field,open,,,,,,,,open
19557,ETH,2005,other,,,,,,,,,
19557,ETH,2005,pit latrine with slab,latrine_imp,,,,,,,,latrine_imp
19557,ETH,2005,pit latrine without slab / open pit,latrine_unimp,,,,,,,,latrine_unimp
19557,ETH,2005,ventilated improved pit latrine (vip),latrine_imp,,,,,,,,latrine_imp
19571,ETH,2000,flush toilet,flush_cw,,,,,,,,flush_cw
19571,ETH,2000,improved (ventilated) pit latrine,latrine_imp,,,,,,,,latrine_imp
19571,ETH,2000,"no facility, bush, field",open,,,,,,,,open
19571,ETH,2000,traditional pit latrine,latrine_cw,,,,,,,,latrine_cw
19579,GAB,2000,modern flush toilets,flush_cw,,,,,,,,flush_cw
19579,GAB,2000,no toilet/bush,open,,,,,,,,open
19579,GAB,2000,other,,,,,,,,,
19579,GAB,2000,traditional pit toilet,latrine_cw,,,,,,,,latrine_cw
19579,GAB,2000,ventilated improved pit (vip) latrines,latrine_imp,,,,,,,,latrine_imp
19627,GHA,2003,"bucket, pan",unimp,,,,,,,,unimp
19627,GHA,2003,flush toilet,flush_cw,,,,,,,,flush_cw
19627,GHA,2003,"no facility, bush, field",open,,,,,,,,open
19627,GHA,2003,traditional pit toilet,latrine_cw,,,,,,,,latrine_cw
19627,GHA,2003,ventilated improved pit latrine,latrine_imp,,,,,,,,latrine_imp
19683,GIN,2005,covered latrine,latrine_imp,,,,,,,,latrine_imp
19683,GIN,2005,flush toilet,flush_cw,,,,,,,,flush_cw
19683,GIN,2005,"no facility, bush, field",open,,,,,,,,open
19683,GIN,2005,open latrine,latrine_unimp,,,,,,,,latrine_unimp
19683,GIN,2005,ventilated improved pit latrine,latrine_imp,,,,,,,,latrine_imp
19708,HTI,2000,improved latrines,latrine_imp,,,,,,,,latrine_imp
19708,HTI,2000,"no facility, nature",open,,,,,,,,open
19708,HTI,2000,"open, rudimentary",open,,,,,,,,open
19708,HTI,2000,w.c,flush_cw,,,,,,,,flush_cw
19720,HTI,2005,....flush -  to septic tank,flush_imp_septic,,,,,,,,flush_imp_septic
19720,HTI,2005,....flush - don't know,flush_imp,,,,,,,,flush_imp
19720,HTI,2005,....flush - to piped sewer system,flush_imp_sewer,,,,,,,,flush_imp_sewer
19720,HTI,2005,....flush - to pit latrine,latrine_imp,,,,,,,,latrine_imp
19720,HTI,2005,....not facility,open,,,,,,,,open
19720,HTI,2005,....pit latrine - ventilated improved,latrine_imp,,,,,,,,latrine_imp
19720,HTI,2005,....pit latrine - with slab,latrine_imp,,,,,,,,latrine_imp
19720,HTI,2005,....pit latrine - without slab,latrine_unimp,,,,,,,,latrine_unimp
19720,HTI,2005,bucket,unimp,,,,,,,,unimp
19720,HTI,2005,composting toilet,imp,,,,,,,,imp
19720,HTI,2005,hanging toilet,unimp,,,,,,,,unimp
19720,HTI,2005,other,,,,,,,,,
19728,HND,2005,flush toilet connected to a septic tank,flush_imp_septic,,,,,,,,flush_imp_septic
19728,HND,2005,flush toilet connected to sewer system,flush_imp_sewer,,,,,,,,flush_imp_sewer
19728,HND,2005,flush toilet does not know connection,flush_imp,,,,,,,,flush_imp
19728,HND,2005,flush toilet with connection to open water,flush_unimp,,,,,,,,flush_unimp
19728,HND,2005,latrine with composting facility,imp,,,,,,,,imp
19728,HND,2005,latrine with connection to open water,latrine_cw,,,,,,,,latrine_cw
19728,HND,2005,latrine with siphon,latrine_cw,,,,,,,,latrine_cw
19728,HND,2005,no facility,open,,,,,,,,open
19728,HND,2005,other,,,,,,,,,
19728,HND,2005,pit latrine,latrine_cw,,,,,,,,latrine_cw
19963,IND,2005,composting toilet,imp,,,,,,,,imp
19963,IND,2005,dry toilet,latrine_cw,,,,,,,,latrine_cw
19963,IND,2005,flush - don't know where,flush_imp,,,,,,,,flush_imp
19963,IND,2005,flush - to piped sewer system,flush_imp_sewer,,,,,,,,flush_imp_sewer
19963,IND,2005,flush - to pit latrine,latrine_imp,,,,,,,,latrine_imp
19963,IND,2005,flush - to septic tank,flush_imp_septic,,,,,,,,flush_imp_septic
19963,IND,2005,flush - to somewhere else,flush_unimp,,,,,,,,flush_unimp
19963,IND,2005,no facility/uses bush/field,open,,,,,,,,open
19963,IND,2005,other,,,,,,,,,
19963,IND,2005,pit latrine - ventilated improved pit (vip),latrine_imp,,,,,,,,latrine_imp
19963,IND,2005,pit latrine - with slab,latrine_imp,,,,,,,,latrine_imp
19963,IND,2005,pit latrine - without slab/open pit,latrine_unimp,,,,,,,,latrine_unimp
20011,IDN,2002,bush/forest/yard/field/no facility,open,,,,,,,,open
20011,IDN,2002,other,,,,,,,,,
20011,IDN,2002,pit,latrine_cw,,,,,,,,latrine_cw
20011,IDN,2002,private with no septic tank,latrine_cw,,,,,,,,latrine_cw
20011,IDN,2002,private with septic tank,septic,,,,,,,,septic
20011,IDN,2002,river/stream/creek,open,,,,,,,,open
20011,IDN,2002,shared/public,flush_cw,,,,,,,,flush_cw
20021,IDN,2007,beach/sea,open,1,,,,,,,open
20021,IDN,2007,bush/forest,open,,,,,,,,open
20021,IDN,2007,gutter/drain,unimp,,,,,,,,unimp
20021,IDN,2007,other,,,,,,,,,
20021,IDN,2007,pit latrine,latrine_cw,,,,,,,,latrine_cw
20021,IDN,2007,pond/lake,open,,,,,,,,open
20021,IDN,2007,private - with septic tank,septic,,,,,,,,septic
20021,IDN,2007,private - without septic tank,latrine_cw,,,,,,,,latrine_cw
20021,IDN,2007,river/stream/creek,open,,,,,,,,open
20021,IDN,2007,shared/public,flush_cw,,,,,,,,flush_cw
20021,IDN,2007,yard/bush/forest,open,,,,,,,,open
20040,IDN,2002,bush/forest/yard/field/no facility,open,,,,,,,,open
20040,IDN,2002,other,,,,,,,,,
20040,IDN,2002,pit,latrine_cw,,,,,,,,latrine_cw
20040,IDN,2002,private with no septic tank,latrine_cw,,,,,,,,latrine_cw
20040,IDN,2002,private with septic tank,septic,,,,,,,,septic
20040,IDN,2002,river/stream/creek,open,,,,,,,,open
20040,IDN,2002,shared/public,flush_cw,,,,,,,,flush_cw
20073,JOR,2002,no facility,open,,,,,,,,open
20073,JOR,2002,own flush toilet,flush_cw,,,,,,,,flush_cw
20073,JOR,2002,own traditional pit toilet,latrine_imp,,,,,,,,latrine_imp
20073,JOR,2002,shared flush toilet,flush_cw,,,,,,,,flush_cw
20073,JOR,2002,shared traditional pit toilet,latrine_cw,,,,,,,,latrine_cw
20083,JOR,2007,flush - to piped sewer system,flush_imp_sewer,,,,,,,,flush_imp_sewer
20083,JOR,2007,flush - to pit latrine,latrine_imp,,,,,,,,latrine_imp
20083,JOR,2007,flush - to somewhere else,flush_unimp,,,,,,,,flush_unimp
20083,JOR,2007,no facility/bush/field,open,,,,,,,,open
20083,JOR,2007,pit latrine - ventilated improved pit (vip),latrine_imp,,,,,,,,latrine_imp
20083,JOR,2007,pit latrine - with slab,latrine_imp,,,,,,,,latrine_imp
20083,JOR,2007,pit latrine - without slab / open pit,latrine_unimp,,,,,,,,latrine_unimp
20145,KEN,2003,flush toilet,flush_cw,,,,,,,,flush_cw
20145,KEN,2003,"no facility, bush, field",open,,,,,,,,open
20145,KEN,2003,other,,,,,,,,,
20145,KEN,2003,traditional pit toilet,latrine_cw,,,,,,,,latrine_cw
20145,KEN,2003,ventilated improved pit latrine,latrine_imp,,,,,,,,latrine_imp
20167,LSO,2004,flush toilet,flush_cw,,,,,,,,flush_cw
20167,LSO,2004,"no facility, bush, field",open,,,,,,,,open
20167,LSO,2004,other,,,,,,,,,
20167,LSO,2004,traditional pit toilet,latrine_cw,,,,,,,,latrine_cw
20167,LSO,2004,ventilated improved pit latrine,latrine_imp,,,,,,,,latrine_imp
20191,LBR,2006,bucket toilet,unimp,,,,,,,,unimp
20191,LBR,2006,composting toilet,imp,,,,,,,,imp
20191,LBR,2006,flush - don't know where,flush_imp,,,,,,,,flush_imp
20191,LBR,2006,flush - to piped sewer system,flush_imp_sewer,,,,,,,,flush_imp_sewer
20191,LBR,2006,flush - to pit latrine,latrine_imp,,,,,,,,latrine_imp
20191,LBR,2006,flush - to septic tank,flush_imp_septic,,,,,,,,flush_imp_septic
20191,LBR,2006,flush - to somewhere else,flush_unimp,,,,,,,,flush_unimp
20191,LBR,2006,hanging toilet/latrine,unimp,,,,,,,,unimp
20191,LBR,2006,no facility/ bush/ field,open,,,,,,,,open
20191,LBR,2006,other,,,,,,,,,
20191,LBR,2006,pit latrine - ventilated improved pit (vip),latrine_imp,,,,,,,,latrine_imp
20191,LBR,2006,pit latrine - with slab,latrine_imp,,,,,,,,latrine_imp
20191,LBR,2006,pit latrine - without slab / open pit,latrine_unimp,,,,,,,,latrine_unimp
20223,MDG,2003,flush toilet,flush_cw,,,,,,,,flush_cw
20223,MDG,2003,"no facility, bush, field",open,,,,,,,,open
20223,MDG,2003,pit latrine with drainage,latrine_imp,,,,,,,,latrine_imp
20223,MDG,2003,traditional pit toilet,latrine_cw,,,,,,,,latrine_cw
20223,MDG,2003,ventilated improved pit latrine,latrine_imp,,,,,,,,latrine_imp
20252,MWI,2000,flush toilet,flush_cw,,,,,,,,flush_cw
20252,MWI,2000,no facility,open,,,,,,,,open
20252,MWI,2000,traditional pit toilet,latrine_cw,,,,,,,,latrine_cw
20252,MWI,2000,ventilated improved pit (vip) latrine,latrine_imp,,,,,,,,latrine_imp
20263,MWI,2004,flush toilet,flush_cw,,,,,,,,flush_cw
20263,MWI,2004,"no facility/bush, field",open,,,,,,,,open
20263,MWI,2004,other,,,,,,,,,
20263,MWI,2004,traditional pit toilet,latrine_cw,,,,,,,,latrine_cw
20263,MWI,2004,vip latrine,latrine_imp,,,,,,,,latrine_imp
20274,MLI,2006,flush toilet,flush_cw,,,,,,,,flush_cw
20274,MLI,2006,"no facility, bush, field",open,,,,,,,,open
20274,MLI,2006,other,,,,,,,,,
20274,MLI,2006,traditional pit toilet,latrine_cw,,,,,,,,latrine_cw
20274,MLI,2006,ventilated improved pit latrine,latrine_imp,,,,,,,,latrine_imp
20315,MLI,2001,flush toilet,flush_cw,,,,,,,,flush_cw
20315,MLI,2001,"no facility, bush, field",open,,,,,,,,open
20315,MLI,2001,other,,,,,,,,,
20315,MLI,2001,traditional pit toilet,latrine_cw,,,,,,,,latrine_cw
20315,MLI,2001,ventilated improved pit latrine,latrine_imp,,,,,,,,latrine_imp
20322,MRT,2000,autre,,,,,,,,,
20322,MRT,2000,fosse/latrines rudimentaires,latrine_cw,,,,,,,,latrine_cw
20322,MRT,2000,latrines ameliorees sans systeme d'evacuation,latrine_imp,,,,,,,,latrine_imp
20322,MRT,2000,latrines avec systeme d'evacuation,latrine_cw,,,,,,,,latrine_cw
20322,MRT,2000,pas de toiettes/nature,open,,,,,,,,open
20322,MRT,2000,w.c. a chasse d'eau avec systeme d'evacuation,flush_cw,,flush toilet with drainage system - not necessarily improved,,,,,,flush_cw
20361,MAR,2003,bucket,unimp,,,1,type of toilet facility,toilet piping,1,,unimp
20361,MAR,2003,field,open,,,1,type of toilet facility,toilet piping,1,,open
20361,MAR,2003,latrines,latrine_cw,,,1,type of toilet facility,toilet piping,1,,latrine_cw
20361,MAR,2003,other,,,,1,type of toilet facility,toilet piping,1,,
20361,MAR,2003,pit,latrine_cw,,,1,type of toilet facility,toilet piping,1,,latrine_cw
20361,MAR,2003,public toilet,flush_cw,,,1,type of toilet facility,toilet piping,1,,flush_cw
20361,MAR,2003,toilet inside,flush_cw,,,1,type of toilet facility,toilet piping,1,,flush_cw
20361,MAR,2003,toilet inside connected to a sewer,flush_imp_sewer,,,1,type of toilet facility,toilet piping,1,,flush_imp_sewer
20361,MAR,2003,toilet inside not connected to a sewer,flush_unimp,,,1,type of toilet facility,toilet piping,1,,flush_unimp
20361,MAR,2003,toilet outside,flush_cw,,,1,type of toilet facility,toilet piping,1,,flush_cw
20361,MAR,2003,toilet outside connected to a sewer,flush_imp_sewer,,,1,type of toilet facility,toilet piping,1,,flush_imp_sewer
20361,MAR,2003,toilet outside not connected to a sewer,flush_unimp,,,1,type of toilet facility,toilet piping,1,,flush_unimp
20394,MOZ,2003,flush toilet,flush_cw,,,,,,,,flush_cw
20394,MOZ,2003,latrine,latrine_cw,,,,,,,,latrine_cw
20394,MOZ,2003,no facility,open,,,,,,,,open
20394,MOZ,2003,no flush toilet,latrine_cw,,,,,,,,latrine_cw
20394,MOZ,2003,other,,,,,,,,,
20417,NAM,2000,bucket,unimp,,,,,,,,unimp
20417,NAM,2000,flush toilet,flush_cw,,,,,,,,flush_cw
20417,NAM,2000,"no facility, bush, field",open,,,,,,,,open
20417,NAM,2000,other,,,,,,,,,
20417,NAM,2000,pour flush latrine,latrine_cw,,,,,,,,latrine_cw
20417,NAM,2000,traditional pit toilet,latrine_cw,,,,,,,,latrine_cw
20417,NAM,2000,ventilated improved pit latrine,latrine_imp,,,,,,,,latrine_imp
20428,NAM,2006,bucket toilet,unimp,,,,,,,,unimp
20428,NAM,2006,composting toilet,imp,,,,,,,,imp
20428,NAM,2006,flush - don't know where,flush_imp,,,,,,,,flush_imp
20428,NAM,2006,flush - to piped sewer system,flush_imp_sewer,,,,,,,,flush_imp_sewer
20428,NAM,2006,flush - to pit latrine,latrine_imp,,,,,,,,latrine_imp
20428,NAM,2006,flush - to septic tank,flush_imp_septic,,,,,,,,flush_imp_septic
20428,NAM,2006,flush - to somewhere else,flush_unimp,,,,,,,,flush_unimp
20428,NAM,2006,hanging toilet/latrine,unimp,,,,,,,,unimp
20428,NAM,2006,no facility/bush/field,open,,,,,,,,open
20428,NAM,2006,other,,,,,,,,,
20428,NAM,2006,pit latrine - ventilated improved pit (vip),latrine_imp,,,,,,,,latrine_imp
20428,NAM,2006,pit latrine - with slab,latrine_imp,,,,,,,,latrine_imp
20428,NAM,2006,pit latrine - without slab / open pit,latrine_unimp,,,,,,,,latrine_unimp
20450,NPL,2001,flush toilet,flush_cw,,,,,,,,flush_cw
20450,NPL,2001,no facility/bush/field,open,,,,,,,,open
20450,NPL,2001,other,,,,,,,,,
20450,NPL,2001,traditional pit toilet,latrine_cw,,,,,,,,latrine_cw
20450,NPL,2001,ventilated/improved pit latrine,latrine_imp,,,,,,,,latrine_imp
20462,NPL,2006,composting toilet,imp,,,,,,,,imp
20462,NPL,2006,flush - don't know where,flush_imp,,,,,,,,flush_imp
20462,NPL,2006,flush - to piped sewer system,flush_imp_sewer,,,,,,,,flush_imp_sewer
20462,NPL,2006,flush - to pit latrine,latrine_imp,,,,,,,,latrine_imp
20462,NPL,2006,flush - to septic tank,flush_imp_septic,,,,,,,,flush_imp_septic
20462,NPL,2006,flush - to somewhere else,flush_unimp,,,,,,,,flush_unimp
20462,NPL,2006,no facility/bush/field,open,,,,,,,,open
20462,NPL,2006,pit latrine - ventilated improved pit (vip),latrine_imp,,,,,,,,latrine_imp
20462,NPL,2006,pit latrine - with slab,latrine_imp,,,,,,,,latrine_imp
20462,NPL,2006,pit latrine - without slab / open pit,latrine_unimp,,,,,,,,latrine_unimp
20487,NIC,2001,bush/field (abonera),open,,,,,,,,open
20487,NIC,2001,flush toilet (rain water sewer),flush_imp_sewer,,,,,,,,flush_imp_sewer
20487,NIC,2001,flush toilet (rivers),flush_unimp,,,,,,,,flush_unimp
20487,NIC,2001,flush toilet (sewer),flush_imp_sewer,,,,,,,,flush_imp_sewer
20487,NIC,2001,flush toilet (sink-sumidero),flush_cw,,,,,,,,flush_cw
20487,NIC,2001,flust toilet (septic tank),flush_imp_septic,,,,,,,,flush_imp_septic
20487,NIC,2001,hanging letrine (colgante),unimp,,,,,,,,unimp
20487,NIC,2001,no facility,open,,,,,,,,open
20487,NIC,2001,traditional pit toilet,latrine_cw,,,,,,,,latrine_cw
20487,NIC,2001,ventilated improved pit toilet,latrine_imp,,,,,,,,latrine_imp
20499,NER,2006,chasse d'eau (wc),flush_cw,,"Seems like sewage variable could pertain to ALL wastewater, not just toilets",1,type of toilet facility,What is the main mode of wastewater disposal for your household?,,,flush_cw
